parameter,value,well_id,carbon,strain
max df,0.009927984014916435,40,rifampicin,delta
lag time std,1.4982255141192584,40,rifampicin,delta
lag time,267.20428813351066,40,rifampicin,delta
max y stderr,0.0001617409027816245,40,rifampicin,delta
max y std,0.001617409027816245,40,rifampicin,delta
max y,0.2504486893511164,40,rifampicin,delta
inverse max df stderr,0.03430500302032354,40,rifampicin,delta
lag time stderr,0.14982255141192585,40,rifampicin,delta
inverse max df,69.81920266160292,40,rifampicin,delta
time of max df stderr,2.2370558777106977,40,rifampicin,delta
time of max df std,22.37055877710698,40,rifampicin,delta
time of max df,512.7566666666667,40,rifampicin,delta
max df stderr,4.882055237487092e-06,40,rifampicin,delta
max df std,4.882055237487092e-05,40,rifampicin,delta
inverse max df std,0.34305003020323543,40,rifampicin,delta
lag time,270.4953589178095,76,rifampicin,delta
max y stderr,0.00022812225370838222,76,rifampicin,delta
max y std,0.002281222537083822,76,rifampicin,delta
max y,0.23901697772312558,76,rifampicin,delta
inverse max df stderr,0.033512092436113014,76,rifampicin,delta
inverse max df std,0.33512092436113017,76,rifampicin,delta
time of max df,487.3466666666667,76,rifampicin,delta
time of max df stderr,1.513101450663502,76,rifampicin,delta
time of max df std,15.13101450663502,76,rifampicin,delta
max df stderr,5.108976090596222e-06,76,rifampicin,delta
max df std,5.1089760905962226e-05,76,rifampicin,delta
max df,0.010270490497048111,76,rifampicin,delta
lag time std,1.5199381056253407,76,rifampicin,delta
inverse max df,67.49086633550121,76,rifampicin,delta
lag time stderr,0.15199381056253408,76,rifampicin,delta
