parameter,value,well_id,carbon,strain
max df,0.006411055911067728,26,glycerol,delta
lag time std,1.8120453652731792,26,glycerol,delta
lag time,327.3035941015181,26,glycerol,delta
max y stderr,7.770735444061662e-05,26,glycerol,delta
max y std,0.0007770735444061662,26,glycerol,delta
max y,0.14086327223235687,26,glycerol,delta
inverse max df stderr,0.06470251280759073,26,glycerol,delta
lag time stderr,0.1812045365273179,26,glycerol,delta
inverse max df,108.12134198758478,26,glycerol,delta
time of max df stderr,0.5639671976276632,26,glycerol,delta
time of max df std,5.639671976276632,26,glycerol,delta
time of max df,527.4566666666666,26,glycerol,delta
max df stderr,3.831192873518094e-06,26,glycerol,delta
max df std,3.8311928735180944e-05,26,glycerol,delta
inverse max df std,0.6470251280759074,26,glycerol,delta
max df stderr,2.9710395958061786e-06,27,glycerol,delta
time of max df,537.0466666666666,27,glycerol,delta
time of max df std,5.020517901571509,27,glycerol,delta
time of max df stderr,0.5020517901571508,27,glycerol,delta
inverse max df,107.33831871954732,27,glycerol,delta
inverse max df stderr,0.049399309154463604,27,glycerol,delta
max y stderr,7.51265140796486e-05,27,glycerol,delta
max y std,0.000751265140796486,27,glycerol,delta
lag time,336.52900041792253,27,glycerol,delta
lag time std,1.4900651064561676,27,glycerol,delta
lag time stderr,0.14900651064561676,27,glycerol,delta
max df std,2.9710395958061784e-05,27,glycerol,delta
max y,0.14518511767540124,27,glycerol,delta
max df,0.006457729777516708,27,glycerol,delta
inverse max df std,0.49399309154463605,27,glycerol,delta
lag time stderr,0.13569190772905565,28,glycerol,delta
max df stderr,3.6761307100331394e-06,28,glycerol,delta
time of max df,553.2866666666666,28,glycerol,delta
time of max df std,4.821369100162318,28,glycerol,delta
time of max df stderr,0.4821369100162318,28,glycerol,delta
inverse max df,105.7646214832858,28,glycerol,delta
inverse max df std,0.5935791379323238,28,glycerol,delta
inverse max df stderr,0.059357913793232374,28,glycerol,delta
max y,0.14911408871322018,28,glycerol,delta
max y std,0.0008132860038723769,28,glycerol,delta
max y stderr,8.132860038723769e-05,28,glycerol,delta
lag time,345.6528652415792,28,glycerol,delta
lag time std,1.3569190772905566,28,glycerol,delta
max df std,3.6761307100331394e-05,28,glycerol,delta
max df,0.006553883433377778,28,glycerol,delta
lag time stderr,0.14714573159290398,29,glycerol,delta
max df,0.006490148412171046,29,glycerol,delta
max df std,3.077651068424762e-05,29,glycerol,delta
max df stderr,3.077651068424762e-06,29,glycerol,delta
time of max df,550.0666666666666,29,glycerol,delta
time of max df std,6.603786792439622,29,glycerol,delta
lag time,331.8341295755515,29,glycerol,delta
time of max df stderr,0.6603786792439622,29,glycerol,delta
inverse max df,106.80229549816575,29,glycerol,delta
inverse max df std,0.505853598586613,29,glycerol,delta
inverse max df stderr,0.050585359858661305,29,glycerol,delta
max y,0.14726445441353317,29,glycerol,delta
max y std,0.0008971858480164616,29,glycerol,delta
lag time std,1.4714573159290398,29,glycerol,delta
max y stderr,8.971858480164617e-05,29,glycerol,delta
